
code	|	name	|	preferred name	|	taxid
2	|	Streptococcus oligofermentans AS 1.3089	|	Streptococcus cristatus AS 1.3089	|	1302863
1	|	Streptococcus oralis Uo5	|	 	|	927666
1	|	Streptococcus parasanguinis ATCC 15912	|	 	|	760570
1	|	Streptococcus parasanguinis FW213	|	 	|	1114965
1	|	Streptococcus parauberis KCTC 11537	|	 	|	936154
1	|	Streptococcus parauberis NCFD 2020	|	 	|	873447
1	|	Streptococcus pasteurianus ATCC 43144	|	 	|	981540
1	|	Streptococcus pneumoniae 670-6B	|	 	|	189423
1	|	Streptococcus pneumoniae 70585	|	 	|	488221
1	|	Streptococcus pneumoniae A026	|	 	|	1408179
1	|	Streptococcus pneumoniae AP200	|	 	|	574093
1	|	Streptococcus pneumoniae ATCC 700669	|	 	|	561276
1	|	Streptococcus pneumoniae CGSP14	|	 	|	516950
1	|	Streptococcus pneumoniae D39	|	 	|	373153
1	|	Streptococcus pneumoniae G54	|	 	|	512566
1	|	Streptococcus pneumoniae Hungary19A-6	|	 	|	487214
1	|	Streptococcus pneumoniae INV104	|	 	|	869269
1	|	Streptococcus pneumoniae INV200	|	 	|	869216
1	|	Streptococcus pneumoniae JJA	|	 	|	488222
3	|	Streptococcus pneumoniae NT 110 58	|	 	|	 
1	|	Streptococcus pneumoniae OXC141	|	 	|	869215
1	|	Streptococcus pneumoniae P1031	|	 	|	488223
1	|	Streptococcus pneumoniae PCS8235	|	 	|	1159083
1	|	Streptococcus pneumoniae R6	|	 	|	171101
1	|	Streptococcus pneumoniae SPN032672	|	 	|	869311
1	|	Streptococcus pneumoniae SPN033038	|	 	|	869312
3	|	Streptococcus pneumoniae SPN034156 SNP034156	|	 	|	 
3	|	Streptococcus pneumoniae SPN034183 SNP034183	|	 	|	 
3	|	Streptococcus pneumoniae SPN994038 SNP994038	|	 	|	 
3	|	Streptococcus pneumoniae SPN994039 SNP994039	|	 	|	 
1	|	Streptococcus pneumoniae SPNA45	|	 	|	869309
1	|	Streptococcus pneumoniae ST556	|	 	|	1130804
1	|	Streptococcus pneumoniae TCH8431/19A	|	 	|	525381
3	|	Streptococcus pneumoniae TIGR4 ATCC BAA-334	|	 	|	 
1	|	Streptococcus pneumoniae TIGR4	|	 	|	170187
1	|	Streptococcus pneumoniae Taiwan19F-14	|	 	|	487213
1	|	Streptococcus pneumoniae gamPNI0373	|	 	|	697283
1	|	Streptococcus pseudopneumoniae IS7493	|	 	|	1054460
3	|	Streptococcus pyogenes 1E1	|	 	|	 
3	|	Streptococcus pyogenes 7F7	|	 	|	 
1	|	Streptococcus pyogenes A20	|	 	|	1235829
3	|	Streptococcus pyogenes ATCC 19615	|	 	|	 
1	|	Streptococcus pyogenes Alab49	|	 	|	487215
3	|	Streptococcus pyogenes HKU360	|	 	|	 
1	|	Streptococcus pyogenes HKU QMH11M0907901	|	 	|	1048264
1	|	Streptococcus pyogenes HSC5	|	 	|	1336746
1	|	Streptococcus pyogenes M1 476	|	 	|	1207470
3	|	Streptococcus pyogenes M1 GAS SF370	|	 	|	 
3	|	Streptococcus pyogenes M23ND	|	 	|	 
1	|	Streptococcus pyogenes MGAS10270	|	 	|	370552
1	|	Streptococcus pyogenes MGAS10394	|	 	|	286636
1	|	Streptococcus pyogenes MGAS10750	|	 	|	370554
1	|	Streptococcus pyogenes MGAS15252	|	 	|	798300
1	|	Streptococcus pyogenes MGAS1882	|	 	|	1010840
1	|	Streptococcus pyogenes MGAS2096	|	 	|	370553
1	|	Streptococcus pyogenes MGAS315	|	 	|	198466
1	|	Streptococcus pyogenes MGAS5005	|	 	|	293653
1	|	Streptococcus pyogenes MGAS6180	|	 	|	319701
1	|	Streptococcus pyogenes MGAS8232	|	 	|	186103
1	|	Streptococcus pyogenes MGAS9429	|	 	|	370551
3	|	Streptococcus pyogenes NZ131 ATCC BAA-1633	|	 	|	 
1	|	Streptococcus pyogenes SSI-1	|	 	|	193567
1	|	Streptococcus pyogenes STAB1102	|	 	|	1437008
1	|	Streptococcus pyogenes STAB901	|	 	|	1440772
1	|	Streptococcus pyogenes STAB902	|	 	|	1437007
1	|	Streptococcus pyogenes str. Manfredo	|	 	|	160491
1	|	Streptococcus salivarius 57.I	|	 	|	1046629
1	|	Streptococcus salivarius CCHSS3	|	 	|	1048332
1	|	Streptococcus salivarius JIM8777	|	 	|	347253
3	|	Streptococcus salivarius NCTC 8618	|	 	|	 
1	|	Streptococcus sanguinis SK36	|	 	|	388919
1	|	Streptococcus sp. I-G2	|	Streptococcus ilei	|	1156431
1	|	Streptococcus sp. I-P16	|	Streptococcus ilei	|	1156431
1	|	Streptococcus sp. VT 162	|	 	|	1419814
1	|	Streptococcus suis 05HAS68	|	 	|	672190
1	|	Streptococcus suis 05ZYH33	|	 	|	391295
1	|	Streptococcus suis 6407	|	 	|	1214179
1	|	Streptococcus suis 98HAH33	|	 	|	391296
1	|	Streptococcus suis A7	|	 	|	993512
1	|	Streptococcus suis BM407	|	 	|	568814
1	|	Streptococcus suis D12	|	 	|	1004952
1	|	Streptococcus suis D9	|	 	|	1005042
1	|	Streptococcus suis GZ1	|	 	|	423211
1	|	Streptococcus suis JS14	|	 	|	945704
1	|	Streptococcus suis P1/7	|	 	|	218494
1	|	Streptococcus suis S735	|	 	|	1184252
1	|	Streptococcus suis SC070731	|	 	|	1246365
1	|	Streptococcus suis SC84	|	 	|	568813
1	|	Streptococcus suis SS12	|	 	|	1005041
1	|	Streptococcus suis ST1	|	 	|	1004951
1	|	Streptococcus suis ST3	|	 	|	1007064
1	|	Streptococcus suis T15	|	 	|	1340847
1	|	Streptococcus suis TL13	|	 	|	1276647
1	|	Streptococcus suis YB51	|	 	|	1380773
1	|	Streptococcus thermophilus ASCC 1275	|	 	|	1408178
1	|	Streptococcus thermophilus CNRZ1066	|	 	|	299768
1	|	Streptococcus thermophilus JIM 8232	|	 	|	1051074
1	|	Streptococcus thermophilus LMD-9	|	 	|	322159
1	|	Streptococcus thermophilus LMG 18311	|	 	|	264199
1	|	Streptococcus thermophilus MN-ZLW-002	|	 	|	1187956
1	|	Streptococcus thermophilus ND03	|	 	|	767463
3	|	Streptococcus thermophilus SMQ-301	|	 	|	 
1	|	Streptococcus uberis 0140J	|	 	|	218495
3	|	Streptomyces albulus NK660	|	 	|	 
1	|	Streptomyces albulus ZPM	|	 	|	1434306
2	|	Streptomyces albus DSM 41398	|	Streptomyces albus subsp. albus DSM 41398	|	1081613
1	|	Streptomyces albus J1074	|	 	|	457425
1	|	Streptomyces avermitilis MA-4680 NBRC 14893	|	Streptomyces avermitilis MA-4680 = NBRC 14893	|	227882
1	|	Streptomyces bingchenggensis BCW-1	|	 	|	749414
1	|	Streptomyces cattleya NRRL 8057 DSM 46488	|	Streptomyces cattleya NRRL 8057 = DSM 46488	|	1003195
1	|	Streptomyces collinus Tu 365	|	 	|	1214242
3	|	Streptomyces cyaneogriseus subsp. noncyanogenus NMWT 1	|	 	|	 
2	|	Streptomyces davawensis JCM 4913	|	Streptomyces davaonensis JCM 4913	|	1214101
1	|	Streptomyces fulvissimus DSM 40593	|	 	|	1303692
3	|	Streptomyces glaucescens GLA.O	|	 	|	 
1	|	Streptomyces griseus subsp. griseus NBRC 13350	|	 	|	455632
1	|	Streptomyces hygroscopicus subsp. jinggangensis 5008	|	 	|	1133850
1	|	Streptomyces hygroscopicus subsp. jinggangensis TL01	|	 	|	1203460
1	|	Streptomyces lividans TK24	|	 	|	457428
1	|	Streptomyces lydicus A02	|	Streptomyces sp. A02	|	1403539
3	|	Streptomyces nodosus ATCC 14899	|	 	|	 
1	|	Streptomyces pratensis ATCC 33331	|	 	|	591167
1	|	Streptomyces rapamycinicus NRRL 5491	|	 	|	1343740
1	|	Streptomyces scabiei 87.22	|	 	|	680198
1	|	Streptomyces sp. 769	|	 	|	1262452
1	|	Streptomyces sp. PAMC26508	|	Streptomyces sp. PAMC 26508	|	1265601
1	|	Streptomyces sp. SirexAA-E	|	 	|	862751
1	|	Streptomyces venezuelae ATCC 10712	|	 	|	953739
3	|	Streptomyces vietnamensis GIM4.0001	|	 	|	 
1	|	Streptomyces violaceusniger Tu 4113	|	 	|	653045
1	|	Streptosporangium roseum DSM 43021	|	 	|	479432
1	|	Strongylocentrotus purpuratus	|	 	|	7668
1	|	Suillus luteus UH-Slu-Lm8-n1	|	 	|	930992
1	|	Sulfobacillus acidophilus DSM 10332	|	 	|	679936
1	|	Sulfobacillus acidophilus TPY	|	 	|	1051632
1	|	Sulfolobus acidocaldarius DSM 639	|	 	|	330779
1	|	Sulfolobus acidocaldarius N8	|	 	|	1028566
1	|	Sulfolobus acidocaldarius Ron12/I	|	 	|	1028567
1	|	Sulfolobus acidocaldarius SUSAZ	|	 	|	1435377
1	|	Sulfolobus islandicus HVE10/4	|	 	|	930943
1	|	Sulfolobus islandicus LAL14/1	|	 	|	1241935
1	|	Sulfolobus islandicus L.D.8.5	|	 	|	425944
1	|	Sulfolobus islandicus L.S.2.15	|	 	|	429572
1	|	Sulfolobus islandicus M.14.25	|	 	|	427317
1	|	Sulfolobus islandicus M.16.23	|	 	|	1132501
1	|	Sulfolobus islandicus M.16.27	|	 	|	427318
1	|	Sulfolobus islandicus M.16.2	|	 	|	1132497
1	|	Sulfolobus islandicus M.16.40	|	 	|	1132503
1	|	Sulfolobus islandicus M.16.43	|	 	|	1132504
1	|	Sulfolobus islandicus M.16.47	|	 	|	1132506
1	|	Sulfolobus islandicus M.16.4	|	 	|	426118
1	|	Sulfolobus islandicus REY15A	|	 	|	930945
1	|	Sulfolobus islandicus Y.G.57.14	|	 	|	439386
1	|	Sulfolobus islandicus Y.N.15.51	|	 	|	419942
3	|	Sulfolobus solfataricus 98/2 SULC	|	 	|	 
2	|	Sulfolobus solfataricus 98/2	|	Saccharolobus solfataricus 98/2	|	555311
2	|	Sulfolobus solfataricus P2	|	Saccharolobus solfataricus P2	|	273057
3	|	Sulfolobus solfataricus SULA	|	 	|	 
3	|	Sulfolobus solfataricus SULB	|	 	|	 
2	|	Sulfolobus tokodaii str. 7	|	Sulfurisphaera tokodaii str. 7	|	273063
1	|	Sulfuricella denitrificans skB26	|	 	|	1163617
1	|	Sulfuricurvum kujiense DSM 16994	|	 	|	709032
1	|	Sulfurihydrogenibium azorense Az-Fu1	|	 	|	204536
1	|	Sulfurihydrogenibium sp. YO3AOP1	|	 	|	436114
1	|	Sulfurimonas autotrophica DSM 16294	|	 	|	563040
1	|	Sulfurimonas denitrificans DSM 1251	|	 	|	326298
1	|	Sulfurimonas gotlandica GD1	|	 	|	929558
3	|	Sulfuritalea hydrogenivorans sk43H DSM22779	|	 	|	 
1	|	Sulfurospirillum barnesii SES-3	|	 	|	760154
1	|	Sulfurospirillum deleyianum DSM 6946	|	 	|	525898
1	|	Sulfurospirillum multivorans DSM 12446	|	 	|	1150621
1	|	Sulfurovum sp. NBC37-1	|	 	|	387093
1	|	Sus scrofa	|	 	|	9823
3	|	Symbiobacterium thermophilum IAM 14863 IAM14863	|	 	|	 
1	|	Synechococcus elongatus PCC 6301	|	 	|	269084
1	|	Synechococcus elongatus PCC 7942	|	Synechococcus elongatus PCC 7942 = FACHB-805	|	1140
1	|	Synechococcus sp. CC9311	|	 	|	64471
1	|	Synechococcus sp. CC9605	|	 	|	110662
1	|	Synechococcus sp. CC9902	|	 	|	316279
3	|	Synechococcus sp. JA-2-3Ba2-13	|	 	|	 
1	|	Synechococcus sp. JA-3-3Ab	|	 	|	321327
1	|	Synechococcus sp. KORDI-100	|	 	|	1280380
1	|	Synechococcus sp. KORDI-49	|	 	|	585423
1	|	Synechococcus sp. KORDI-52	|	 	|	585425
1	|	Synechococcus sp. PCC 6312	|	 	|	195253
3	|	Synechococcus sp. PCC 7002 ATCC 27264	|	 	|	 
1	|	Synechococcus sp. PCC 7502	|	 	|	1173263
1	|	Synechococcus sp. RCC307	|	 	|	316278
1	|	Synechococcus sp. UTEX 2973	|	 	|	1350461
1	|	Synechococcus sp. WH 7803	|	 	|	32051
1	|	Synechococcus sp. WH 8109	|	 	|	166314
1	|	Synechocystis sp. PCC 6714	|	 	|	1147
3	|	Synechocystis sp. PCC 6803 GT-S	|	 	|	 
1	|	Synechocystis sp. PCC 6803	|	 	|	1148
1	|	Synechocystis sp. PCC 6803 substr. GT-I	|	 	|	1080228
1	|	Synechocystis sp. PCC 6803 substr. PCC-N	|	 	|	1080229
1	|	Synechocystis sp. PCC 6803 substr. PCC-P	|	 	|	1080230
1	|	Syntrophobacter fumaroxidans MPOB	|	 	|	335543
1	|	Syntrophobotulus glycolicus DSM 8271	|	 	|	645991
1	|	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	|	 	|	335541
1	|	Syntrophothermus lipocalidus DSM 12680	|	 	|	643648
1	|	Syntrophus aciditrophicus SB	|	 	|	56780
1	|	Taeniopygia guttata	|	 	|	59729
1	|	Takifugu rubripes	|	 	|	31033
3	|	Talaromyces cellulolyticus Y-94	|	 	|	 
1	|	Talaromyces marneffei ATCC 18224	|	 	|	441960
1	|	Talaromyces stipitatus ATCC 10500	|	 	|	441959
1	|	Tannerella forsythia 92A2	|	 	|	203275
1	|	Taphrina deformans PYCC 5710	|	 	|	1097556
1	|	Tarsius syrichta	|	Carlito syrichta	|	1868482
3	|	Tatlockia micdadei ATCC33218	|	 	|	 
1	|	Taylorella asinigenitalis MCE3	|	 	|	1008459
1	|	Taylorella equigenitalis ATCC 35865	|	 	|	743973
1	|	Taylorella equigenitalis MCE9	|	 	|	937774
1	|	Tepidanaerobacter acetatoxydans Re1	|	 	|	1209989
1	|	Teredinibacter turnerae T7901	|	 	|	377629
3	|	Terribacillus aidingensis MP602	|	 	|	 
1	|	Terriglobus roseus DSM 18391	|	 	|	926566
1	|	Terriglobus saanensis SP1PR4	|	 	|	401053
1	|	Tetragenococcus halophilus NBRC 12172	|	 	|	945021
1	|	Tetraodon nigroviridis	|	 	|	99883
1	|	Tetrapisispora blattae CBS 6284	|	 	|	1071380
1	|	Tetrapisispora phaffii CBS 4417	|	 	|	1071381
1	|	Thalassolituus oleivorans MIL-1	|	 	|	1298593
1	|	Thalassolituus oleivorans R6-15	|	 	|	1208320
1	|	Thalassospira xiamenensis M-5 DSM 17429	|	Thalassospira xiamenensis M-5 = DSM 17429	|	1123366
1	|	Thauera sp. MZ1T	|	 	|	85643
1	|	Thaumarchaeota archaeon SAT1	|	Candidatus Nitrosotenuis cloacae	|	1603555
1	|	Thermacetogenium phaeum DSM 12270	|	 	|	1089553
1	|	Thermaerobacter marianensis DSM 12885	|	 	|	644966
1	|	Thermanaerovibrio acidaminovorans DSM 6589	|	 	|	525903
1	|	Thermincola potens JR	|	 	|	635013
1	|	Thermoanaerobacter brockii subsp. finnii Ako-1	|	 	|	509193
1	|	Thermoanaerobacter italicus Ab9	|	 	|	580331
3	|	Thermoanaerobacter kivui DSM 2030	|	 	|	 
1	|	Thermoanaerobacter mathranii subsp. mathranii str. A3	|	 	|	583358
3	|	Thermoanaerobacter pseudethanolicus ATCC 33223 39E	|	 	|	 
1	|	Thermoanaerobacter sp. X513	|	 	|	573062
1	|	Thermoanaerobacter sp. X514	|	 	|	399726
1	|	Thermoanaerobacter wiegelii Rt8.B1	|	 	|	697303
1	|	Thermoanaerobacterium saccharolyticum JW/SL-YS485	|	 	|	1094508
1	|	Thermoanaerobacterium thermosaccharolyticum DSM 571	|	 	|	580327
1	|	Thermoanaerobacterium thermosaccharolyticum M0795	|	 	|	698948
1	|	Thermoanaerobacterium xylanolyticum LX-11	|	 	|	858215
1	|	Thermobacillus composti KWC4	|	 	|	717605
1	|	Thermobaculum terrenum ATCC BAA-798	|	 	|	525904
1	|	Thermobifida fusca YX	|	 	|	269800
1	|	Thermobispora bispora DSM 43833	|	 	|	469371
1	|	Thermococcus barophilus MP	|	 	|	391623
3	|	Thermococcus eurythermalis A501	|	 	|	 
3	|	Thermococcus gammatolerans EJ3 DSM 15229	|	 	|	 
1	|	Thermococcus kodakarensis KOD1	|	 	|	69014
1	|	Thermococcus litoralis DSM 5473	|	 	|	523849
3	|	Thermococcus nautili 30-1	|	 	|	 
1	|	Thermococcus onnurineus NA1	|	 	|	523850
1	|	Thermococcus sibiricus MM 739	|	 	|	604354
1	|	Thermococcus sp. 4557	|	 	|	1042877
1	|	Thermococcus sp. AM4	|	 	|	246969
1	|	Thermococcus sp. CL1	|	Thermococcus cleftensis	|	163003
1	|	Thermococcus sp. ES1	|	Thermococcus paralvinellae	|	582419
1	|	Thermocrinis albus DSM 14484	|	 	|	638303
3	|	Thermocrinis ruber DSM 23557	|	 	|	 
1	|	Thermodesulfatator indicus DSM 15286	|	 	|	667014
1	|	Thermodesulfobacterium commune DSM 2178	|	 	|	289377
1	|	Thermodesulfobacterium geofontis OPF15	|	 	|	795359
1	|	Thermodesulfobium narugense DSM 14796	|	 	|	747365
1	|	Thermodesulfovibrio yellowstonii DSM 11347	|	 	|	289376
1	|	Thermofilum carboxyditrophus 1505	|	Thermofilum adornatus 1505	|	697581
1	|	Thermofilum pendens Hrk 5	|	 	|	368408
1	|	Thermofilum sp. 1910b	|	Thermofilum adornatum	|	1365176
2	|	Thermogladius cellulolyticus 1633	|	Thermogladius calderae 1633	|	1184251
1	|	Thermomicrobium roseum DSM 5159	|	 	|	309801
1	|	Thermomonospora curvata DSM 43183	|	 	|	471852
1	|	Thermoplasma acidophilum DSM 1728	|	 	|	273075
1	|	Thermoplasma volcanium GSS1	|	 	|	273116
1	|	Thermoplasmatales archaeon BRNA1	|	 	|	1054217
2	|	Thermoproteus neutrophilus V24Sta	|	Pyrobaculum neutrophilum V24Sta	|	444157
1	|	Thermoproteus tenax Kra 1	|	 	|	768679
1	|	Thermoproteus uzoniensis 768-20	|	 	|	999630
1	|	Thermosediminibacter oceani DSM 16646	|	 	|	555079
1	|	Thermosipho africanus TCF52B	|	 	|	484019
1	|	Thermosipho melanesiensis BI429	|	 	|	391009
1	|	Thermosphaera aggregans DSM 11486	|	 	|	633148
1	|	Thermosynechococcus elongatus BP-1	|	Thermosynechococcus vestitus BP-1	|	197221
1	|	Thermosynechococcus sp. NK55a	|	 	|	1394889
1	|	Thermotoga caldifontis AZM44c09	|	 	|	1408159
1	|	Thermotoga maritima MSB8	|	 	|	243274
3	|	Thermotoga maritima Tma100	|	 	|	 
3	|	Thermotoga maritima Tma200	|	 	|	 
1	|	Thermotoga naphthophila RKU-10	|	 	|	590168
1	|	Thermotoga neapolitana DSM 4359	|	 	|	309803
1	|	Thermotoga petrophila RKU-1	|	 	|	390874
1	|	Thermotoga profunda AZM34c06	|	 	|	1408160
1	|	Thermotoga sp. 2812B	|	 	|	1157948
1	|	Thermotoga sp. Cell2	|	 	|	1157947
1	|	Thermotoga sp. RQ2	|	 	|	126740
1	|	Thermotoga sp. RQ7	|	 	|	126738
1	|	Thermovibrio ammonificans HB-1	|	 	|	648996
1	|	Thermovirga lienii DSM 17291	|	 	|	580340
1	|	Thermus oshimai JL-2	|	 	|	751945
1	|	Thermus scotoductus SA-01	|	 	|	743525
3	|	Thermus sp. CCB US3 UF1	|	 	|	 
1	|	Thermus thermophilus HB27	|	 	|	262724
1	|	Thermus thermophilus HB8	|	 	|	300852
1	|	Thermus thermophilus JL-18	|	 	|	798128
1	|	Thermus thermophilus SG0.5JP17-16	|	 	|	762633
1	|	Thielavia terrestris NRRL 8126	|	Thermothielavioides terrestris NRRL 8126	|	578455
2	|	Thioalkalimicrobium aerophilum AL3	|	Thiomicrospira aerophila AL3	|	717772
2	|	Thioalkalimicrobium cyclicum ALM1	|	Thiomicrospira cyclica ALM1	|	717773
1	|	Thioalkalivibrio nitratireducens DSM 14787	|	 	|	1255043
1	|	Thioalkalivibrio sp. K90mix	|	 	|	396595
3	|	Thioalkalivibrio sulfidiphilus HL-EbGr7 HL-EbGR7	|	 	|	 
1	|	Thioalkalivibrio thiocyanoxidans ARh 4	|	 	|	713587
1	|	Thiobacillus denitrificans ATCC 25259	|	 	|	292415
1	|	Thiocystis violascens DSM 198	|	 	|	765911
1	|	Thioflavicoccus mobilis 8321	|	 	|	765912
3	|	Thiolapillus brandeum Hiromi 1	|	 	|	 
2	|	Thiomicrospira crunogena XCL-2	|	Hydrogenovibrio crunogenus XCL-2	|	317025
3	|	Thiomonas arsenitoxydans 3As	|	 	|	 
1	|	Thiomonas intermedia K12	|	 	|	75379
1	|	Thioploca ingrica	|	 	|	40754
1	|	Tistrella mobilis KA081020-065	|	 	|	1110502
1	|	Togninia minima UCRPA7	|	Phaeoacremonium minimum UCRPA7	|	1286976
1	|	Tolumonas auensis DSM 9187	|	 	|	595494
1	|	Torulaspora delbrueckii CBS 1146	|	 	|	1076872
1	|	Trachipleistophora hominis	|	 	|	72359
3	|	Tremella mesenterica DSM 1558 Fries	|	 	|	 
1	|	Treponema azotonutricium ZAS-9	|	 	|	545695
1	|	Treponema brennaborense DSM 12168	|	 	|	906968
2	|	Treponema caldaria DSM 7334	|	Treponema caldarium DSM 7334	|	744872
1	|	Treponema denticola ATCC 35405	|	 	|	243275
1	|	Treponema pallidum str. Fribourg-Blanc	|	 	|	1155775
1	|	Treponema pallidum subsp. endemicum str. Bosnia A	|	 	|	1155776
1	|	Treponema pallidum subsp. pallidum DAL-1	|	 	|	491081
1	|	Treponema pallidum subsp. pallidum SS14	|	 	|	455434
1	|	Treponema pallidum subsp. pallidum str. Chicago	|	 	|	666714
1	|	Treponema pallidum subsp. pallidum str. Mexico A	|	 	|	686990
1	|	Treponema pallidum subsp. pallidum str. Nichols	|	 	|	243276
1	|	Treponema pallidum subsp. pallidum str. Sea 81-4	|	 	|	1095955
1	|	Treponema pallidum subsp. pertenue str. CDC2	|	 	|	491079
1	|	Treponema pallidum subsp. pertenue str. Gauthier	|	 	|	491080
1	|	Treponema pallidum subsp. pertenue str. SamoaD	|	 	|	491078
1	|	Treponema paraluiscuniculi Cuniculi A	|	 	|	545776
1	|	Treponema pedis str. T A4	|	 	|	1291379
1	|	Treponema primitia ZAS-2	|	 	|	545694
3	|	Treponema putidum OMZ 758	|	 	|	 
1	|	Treponema sp. OMZ 838	|	 	|	1539298
1	|	Treponema succinifaciens DSM 2489	|	 	|	869209
1	|	Trichechus manatus latirostris	|	 	|	127582
1	|	Trichoderma hamatum GD12	|	 	|	1247866
1	|	Trichoderma longibrachiatum SMF2	|	 	|	1234776
1	|	Trichoderma reesei QM6a	|	 	|	431241
1	|	Trichoderma reesei RUT C-30	|	 	|	1344414
1	|	Trichodesmium erythraeum IMS101	|	 	|	203124
1	|	Trichophyton equinum CBS 127.97	|	 	|	559882
1	|	Trichophyton interdigitale H6	|	 	|	1215336
1	|	Trichophyton rubrum CBS 100081	|	 	|	1215328
1	|	Trichophyton rubrum CBS 118892	|	 	|	559305
1	|	Trichophyton rubrum CBS 202.88	|	 	|	1215334
1	|	Trichophyton rubrum CBS 288.86	|	 	|	1215330
1	|	Trichophyton rubrum CBS 289.86	|	 	|	1215329
1	|	Trichophyton rubrum CBS 735.88	|	 	|	1215332
1	|	Trichophyton rubrum MR1448	|	 	|	1215339
1	|	Trichophyton rubrum MR1459	|	 	|	1215341
1	|	Trichophyton rubrum MR850	|	 	|	1215337
1	|	Trichophyton soudanense CBS 452.61	|	 	|	1215331
1	|	Trichophyton tonsurans CBS 112818	|	 	|	647933
1	|	Trichophyton verrucosum HKI 0517	|	 	|	663202
1	|	Trichosporon asahii var. asahii CBS 8904	|	 	|	1220162
1	|	Triticum aestivum	|	 	|	4565
1	|	Tropheryma whipplei str. Twist	|	 	|	203267
1	|	Truepera radiovictrix DSM 17093	|	 	|	649638
3	|	Trueperella pyogenes TP6375	|	 	|	 
1	|	Trueperella pyogenes TP8	|	 	|	1435056
1	|	Tsukamurella paurometabola DSM 20162	|	 	|	521096
1	|	Tuber melanosporum Mel28	|	 	|	656061
1	|	Turneriella parva DSM 21527	|	 	|	869212
1	|	Tursiops truncatus	|	 	|	9739
3	|	Umbilicaria muehlenbergii KoLRI No. LF000956	|	 	|	 
1	|	Uncinocarpus reesii 1704	|	 	|	336963
3	|	Ureaplasma diversum ATCC 49782	|	 	|	 
3	|	Ureaplasma parvum serovar 3 SV3F4	|	 	|	 
1	|	Ureaplasma parvum serovar 3 str. ATCC 27815	|	 	|	505682
1	|	Ureaplasma parvum serovar 3 str. ATCC 700970	|	 	|	273119
1	|	Ureaplasma urealyticum serovar 10 str. ATCC 33699	|	 	|	565575
3	|	Uromyces viciae-fabae I2	|	 	|	 
3	|	Ustilaginoidea virens IPU010	|	 	|	 
1	|	Ustilago maydis 521	|	 	|	237631
3	|	Valsa mali 03-8	|	 	|	 
3	|	Valsa mali var. pyri SXYL134	|	 	|	 
1	|	Vanderwaltozyma polyspora DSM 70294	|	 	|	436907
1	|	Variovorax paradoxus B4	|	 	|	1246301
1	|	Variovorax paradoxus EPS	|	 	|	595537
1	|	Variovorax paradoxus S110	|	 	|	543728
1	|	Vavraia culicis subsp. floridensis	|	 	|	948595
1	|	Veillonella parvula DSM 2008	|	 	|	479436
1	|	Verminephrobacter eiseniae EF01-2	|	 	|	391735
1	|	Verrucomicrobia bacterium IMCC26134	|	 	|	1637999
1	|	Verrucomicrobium spinosum DSM 4136 JCM 18804	|	Verrucomicrobium spinosum DSM 4136 = JCM 18804	|	240016
3	|	Verruconis gallopava CBS 43764	|	 	|	 
1	|	Verrucosispora maris AB-18-032	|	Micromonospora maris AB-18-032	|	263358
1	|	Verticillium alfalfae VaMs.102	|	 	|	526221
1	|	Verticillium dahliae JR2	|	 	|	1202531
1	|	Verticillium dahliae VdLs.17	|	 	|	498257
1	|	Vibrio alginolyticus NBRC 15630 ATCC 17749	|	Vibrio alginolyticus NBRC 15630 = ATCC 17749	|	1219076
1	|	Vibrio anguillarum 775	|	 	|	882102
3	|	Vibrio anguillarum NB10	|	 	|	 
3	|	Vibrio campbellii ATCC BAA-1116 BB120	|	 	|	 
1	|	Vibrio campbellii ATCC BAA-1116	|	 	|	2902295
3	|	Vibrio cholerae 10432-62	|	 	|	 
3	|	Vibrio cholerae 1154-74	|	 	|	 
3	|	Vibrio cholerae 2012EL-2176	|	 	|	 
1	|	Vibrio cholerae H1	|	 	|	1093790
1	|	Vibrio cholerae IEC224	|	 	|	1134456
1	|	Vibrio cholerae LMA3984-4	|	 	|	935297
1	|	Vibrio cholerae M66-2	|	 	|	579112
1	|	Vibrio cholerae MJ-1236	|	 	|	593588
1	|	Vibrio cholerae MS6	|	 	|	1420885
3	|	Vibrio cholerae O1 biovar El Tor FJ147	|	 	|	 
1	|	Vibrio cholerae O1 biovar El Tor str. N16961	|	 	|	243277
