taxid	GenomeID	superkingdom	kingdom	phylum	class	order	family	genus	Domain	Group	SubGroup	size_gen	Genes	ntrna_gen	GC	Status	levels	filt
562	Esch_coli_K_12_DH10B	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	90	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_1303	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_APEC_O78	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ECC_1470	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_JJ1886	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_SMS_3_5	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST131_EC958	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST540	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	91	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_CI5	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	92	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ED1a	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	92	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ETEC_H10407	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	92	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_SE11	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	92	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST2747_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	92	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_94_3024	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	93	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	93	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_HUSEC2011	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	93	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O127_H6_E2348_69	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	93	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O139_H28_E24377A	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	93	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ECONIH1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O104_H4_2011C_3493	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O7_K1_CE10	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_S88	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST2747	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST540_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_VR50	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	94	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_042	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	95	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_FAP1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	95	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_55989	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	96	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H16_Santai	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	96	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_RM9387	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	96	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_Xuzhou21	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	97	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_APEC_O1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	98	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST2747_2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	98	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O104_H4_2009EL_2050	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	99	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O104_H4_2009EL_2071	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	99	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_UMNK88	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	99	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_IHE3034	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	100	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_ST540_2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	100	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O103_H2_12009	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	104	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O145_H28_RM12761	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	104	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O145_H28_RM13516	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	104	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_EDL933	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	104	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O55_H7_CB9615	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	105	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_EDL933_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	106	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O26_H11_11368	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	106	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_UMNF18	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	106	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_Sakai_Sakai_RIMD_0509952	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	108	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O55_H7_RM12579	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	108	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_SS52	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	111	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_SS17	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	112	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_TW14359	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	112	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O145_H28_RM12581	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	113	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O145_H28_RM13514	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	113	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O157_H7_EC4115	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	113	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_O111_H_11128	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	116	50.6073	Complete Genome	Bacteria	ok
562	Esch_coli_Nissle_1917	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Bacteria	Proteobacteria	Gammaproteobacteria	6.15616	6302	123	50.6073	Complete Genome	Bacteria	ok
284016	Phen_zuci_HLK1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria	Proteobacteria	Alphaproteobacteria	6.15835	6586	43	70.1	Scaffold	Bacteria	ok
29438	Pseu_sava_pv_phaseolicola_1448A_BAA_978	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.16231	5453	66	58.3	Scaffold	Bacteria	ok
36745	Clos_sacc_N1_4HMT	Bacteria	Kin_Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Bacteria	Terrabacteria group	Firmicutes	6.21939	5587	71	29.5018	Complete Genome	Bacteria	ok
53412	Pseu_resi_NBRC_106553	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.25294	5714	74	63.4	Scaffold	Bacteria	ok
818	Bact_thet_VPI_5482	Bacteria	Kin_FCB group	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteria	FCB group	Bacteroidetes/Chlorobi group	6.30419	4857	71	42.9225	Complete Genome	Bacteria	ok
1428	Baci_thur_MC28	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	78	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_chinensis_CT_43	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	86	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_thuringiensis_IS5056	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	86	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_YBT_1518	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	95	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_kurstaki_HD_1_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	98	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_morrisoni_BGSC_4AA1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	98	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD_771	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	99	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_kurstaki_YBT_1520	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	99	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_BMB171	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	104	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD1011	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	104	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD571	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	104	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_kurstaki_HD73	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	104	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_Al_Hakam	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	104	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_97_27	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	105	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD682	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	105	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_konkukian_97_27	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	105	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_finitimus_YBT_020	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	108	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_kurstaki_HD_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	108	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_kurstaki_YBT_1520_1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	108	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_serovar_galleriae_HD_29	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	115	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD_789	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	122	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_HD1002	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	134	34.9407	Complete Genome	Bacteria	ok
1428	Baci_thur_Bt407	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacteria	Terrabacteria group	Firmicutes	6.31628	6403	142	34.9407	Complete Genome	Bacteria	ok
287	Pseu_aeru_LESlike7	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_PAO1_VE13	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_PAO1_VE2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_PAO1H2O	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_PAO1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_PAO581	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_c7447m_C7447m	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	64	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_DK2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	65	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_LESB65	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	65	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_LESlike1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	65	66.5	Complete Genome	Bacteria	ok
287	Pseu_aeru_LESlike4	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	6.31698	5851	65	66.5	Complete Genome	Bacteria	ok
